feature_1,feature_2,feature_3,feature_4,feature_5,target
0.6645069096670119,0.9067585592999198,2.3831382702002735,1.5945487524566317,0.08383453454173292,1
-0.6090912625281302,-1.378786214460921,-0.7474439782690536,-0.9214019894638177,1.2415235462671665,0
0.5920057548200234,1.4108068973869916,1.1419590313416177,1.6491654916465615,-1.4815855297180123,1
-1.33221362674423,-1.875127525037414,-3.197404884119787,-1.181019966386438,-0.2794125410139054,0
0.5094068148291989,0.7390693603673602,0.9580559105260177,0.1467075844244502,0.08972451084392769,1
0.602374748603698,1.3816085355991619,1.8168702469218192,2.4346613491523965,-1.467209038607322,1
0.20718581398506333,0.3468277516792576,0.06491432890303805,-0.2646380416580414,-0.03936689010701935,1
0.677808763715951,0.45530207086671437,2.8288327204827,0.9468108288501116,1.3613426664661412,1
0.2520315178823646,1.317174108126542,-0.2668020963018527,1.5395713093271213,-2.5521146371276084,1
0.39724350979824613,0.9649213889333936,0.7682552713684982,1.156939080138246,-1.0467900410622957,1
0.7090031372964833,1.6898298958386144,0.503624505172471,0.7919264652203897,-1.6244616711749695,1
0.5282172753645105,1.0597617118474119,1.0234340632913086,0.958519165617669,-0.7526197099403704,1
0.23169170006259024,0.5753410114383846,-0.0007016223014411072,0.09268916213705714,-0.5683104250770526,1
1.1735111578916433,1.9739266915821978,1.0811100959715063,-0.49680730458231726,-0.3744075507203109,1
0.3597351521381545,-0.361007445839303,1.399681426055734,-1.2087117788831845,2.46647990046339,0
-0.10911311558082241,-0.6011592913187642,-0.038835767718248926,-0.9586056446824868,1.2203243010303995,0
0.8276414202793636,0.5832940087256191,1.070824573525814,-2.037723022701151,1.9991447036522154,0
0.20986311165460994,0.8748751132302953,-0.9469608846584707,-0.2898291301776861,-1.3631738501607922,1
0.35804700567633285,0.8314667068876941,1.1712509433990246,1.5989811960586409,-0.9173640156825262,1
0.20704426816060384,-0.7571198877705918,1.4972950273418908,-1.180905129735172,2.8726322656829595,0
0.4045210963843891,0.6978633408854682,1.2018120799022802,1.0101330482083153,-0.3234368543330818,1
0.31956321328091175,1.0015135203810237,-0.25812638033133983,0.3179906136134296,-1.3347618390385345,1
-0.5468771863049552,-0.7813529541973633,-2.3998058370335578,-2.004634957413902,0.10796332561430685,0
-0.5678948831889916,-1.046675222885011,-1.0920096829375268,-0.7773752109347538,0.5421977193995342,0
0.3724168876186732,1.3912086743655512,-0.04174102346899655,1.3099238231347237,-2.242438655383918,1
-0.3670200514226658,-1.8785530724601407,1.2529915083530532,-0.954455363900217,3.452543701414199,0
0.4383595629989036,1.6517856413107028,-0.5391877496134063,0.9076367972713428,-2.594917419848657,1
0.5782410740311703,0.5252856112634569,1.6855844799494717,0.1677720738171402,0.896095240519796,1
0.33354942358838485,-0.4633863210747272,1.4312909052037492,-1.2734235802083442,2.6322156672626162,0
-0.6024805249260821,-0.9537074432299522,-1.898327662513297,-1.429499527227523,0.2552091382720985,0
0.47569299735017784,0.9751723631380772,0.7095107586019449,0.6267816989933206,-0.7003737274947814,1
0.6788554597993325,0.5696197510357813,2.2048411512012533,0.383769281238026,1.1474690646553363,1
0.20299934318735624,-0.2805433643573819,0.1998747730575896,-1.6907221791023355,1.7146822034873919,0
-0.14661306455501585,0.7685408587766638,-0.635074467624196,2.0249406204915084,-2.7739671401549293,1
0.3658848762860912,1.4468315230802735,-0.13639195736461818,1.3650045716736188,-2.415714700922118,1
1.0087248511658715,2.027398999754971,0.9770198795047214,0.5007946245528767,-1.2772858876278954,1
0.3900712604627777,1.8252343274208078,-0.4781495842643171,1.736923623894453,-3.3273902396825603,1
0.507230437969399,0.3668012204709272,-0.49968078531252325,-2.8081735758346063,1.3998759093995652,0
-0.5526354740948032,-1.3521772572407076,-0.26036727134059134,-0.5275539697143411,1.3435133688913854,0
0.14113533014342108,-0.2970056536555178,0.11815138165898298,-1.4699283683805104,1.4878109483827362,0
-0.08768102977061193,-1.0551862816147417,0.8616968771277991,-1.0392961846155329,2.4638420626548934,0
0.04505927349747182,-1.0545256751150196,1.411245891299696,-1.09081190475826,2.9847339071668233,0
0.6745819384958532,0.9022023266912618,2.451111890386689,1.6146034195294778,0.1319898484335144,1
-0.06270510732310018,-0.762740356256646,0.8673554235358001,-0.42041897485975144,1.7415406119674106,0
1.0051997680944216,1.404055016134865,1.6758989161164455,-0.14623601587332669,0.3700693471104766,1
-0.6878298119575444,-1.3815330797708676,-0.6163343604072021,-0.2707759639154479,0.8596585115697412,0
0.8770458643359924,0.6349603673231423,1.1275462463449804,-2.1252788434857153,2.0714744947790122,1
-0.1436415456385252,-0.682212493420253,-0.09046656554012966,-1.0310670437004497,1.300601280854533,0
1.012526310351968,1.207679163780614,1.4515970806214251,-1.010238762879107,1.0057911070595194,1
0.1782369998736634,-0.01742363617551601,0.18491683642502565,-0.8745269839020935,0.8482135054014021,1
0.5208208734214768,1.3606011152998068,0.7289113069570241,1.384636352877561,-1.597512360877687,1
-1.4372404138563475,-1.9478412513375547,-3.1828821815644135,-0.7129697191978239,-0.5630445094417562,0
0.6210878871730875,0.7572024123281936,1.6970231404050704,0.5281587726632975,0.42944075833963435,1
0.3638530489980817,-0.7162345519102827,1.938535443864741,-1.4220483908983765,3.409321401575109,0
0.21046846194095753,-0.6386335207588683,1.2720599723242116,-1.20121700344724,2.588428639501766,0
1.143340251026146,1.124818391388212,1.7131321205192522,-1.6624866661660875,1.807123809528108,0
0.037081519988748535,-0.42307835583878706,0.07513652871663923,-1.225791972111678,1.3715799786357166,0
0.3397842536788818,1.5734925081493716,-0.3237426207100498,1.5972176243146654,-2.867508663463034,1
1.549101391527914,1.5065435737086719,2.30745200922503,-2.3167446852726887,2.500855560204286,1
-2.251969661973516,-3.1873899683703932,-3.5756629997880935,0.46351395403649387,-0.7403418526433495,0
-0.03418897643753628,-0.3466847273446704,-0.6522659379038362,-1.5902501752325289,0.9473812943996914,0
0.5780783911409477,1.404583935395682,1.2544968872168472,1.8716896425317724,-1.5482618176721596,1
0.48261332701084103,0.26316958138876223,0.5120104615622996,-1.5429715833528475,1.4057693881059483,0
0.7215864402403873,0.6835814291892484,1.054825764741193,-1.1539954839369004,1.220487194067204,1
-0.2989736150914846,-0.9984073360660615,0.08826576532353336,-0.6676354020678977,1.4513957086334075,0
-0.09085423330580567,-0.5239433789444213,-0.24731408145544975,-1.1536982045875885,1.120542485484288,0
-1.2004811962895652,-1.7504171037397511,-2.4996262609305053,-0.6997757852907718,-0.14437353273567208,0
0.6748876146110373,-0.2755801176363909,2.339209203263046,-1.6126277090396484,3.526597824341322,0
-0.18874442845750797,-1.2924543955584673,0.9442653931410677,-0.9313081509064571,2.658180213572314,0
-0.6808883134638058,-1.8379962461644266,0.08887911661828307,-0.5374073913849456,2.0766602816145756,0
0.398330946379845,1.3516792112735738,0.12823372722273618,1.2823083232044619,-2.0380701160657972,1
0.6152939893591447,0.24100292046693184,0.9470450313565074,-1.810550869039599,2.0117202522050213,1
-0.044930335873712,0.25020719150897386,-0.43382096152044225,0.33115254988986775,-0.8504868352556751,1
0.393885804442599,1.486742323359217,0.19626686815444416,1.7548001529065271,-2.457515291513919,1
-0.19815436425559077,-1.2762064076491964,0.8874741065685824,-0.9095859274094646,2.5776855646503094,0
-0.061866861052282375,0.46756949721078744,-0.3261896271737539,1.1484177143206544,-1.5707768964227429,1
0.9672380287228436,1.3419381756498816,1.2451604267957814,-0.6678304063307825,0.44615057523226453,1
1.239511994835914,0.4046920416222358,1.923087849522425,-3.8372309849105672,4.281432302213246,1
0.5913131084121256,0.589429873779355,2.1990861563107047,0.9591925330976252,0.6838115444559193,1
-0.8551210100462943,-1.706142756598949,-0.4508958305772671,0.12512097809072764,0.981147511948669,0
0.6947865672145338,-0.6008605070030135,3.719600007924522,-0.6907880500759997,4.310588585995312,1
0.43311727777137593,0.6087637637143137,1.4387855856765928,0.9287210761388821,0.023748243160376298,1
-0.47160581113062555,-0.9176053469220987,-0.6790783870393655,-0.45975564240853917,0.5492195330988185,0
0.34483871000463573,-0.8225622896995002,2.1277859912928485,-1.3246437943809748,3.59232185885956,0
-0.614278549260784,-1.2198902010609065,-0.5102627294627136,-0.15050651904605805,0.7208850205507548,0
0.5182235578714494,0.4162422724997368,0.5909688026114239,-1.2517892220509996,1.119476850177081,1
0.14654273378521634,-0.1882928291141982,0.015903399059508327,-1.3592851712569372,1.2194185282525996,0
0.39213196974148695,-0.5312909607112446,0.8323346118897483,-2.626875863216913,3.204041772155641,1
-0.7286258869060553,-1.278026464333393,-1.5956595236269993,-1.0947150202803129,0.5436832785806236,0
0.28689458091321124,0.4254310443087397,0.06461926157460784,-0.5440806713393385,0.10694350317395485,1
0.5405141745399273,0.8173275735383461,1.3837110338829637,0.7450660873122368,-0.06364605274615252,1
-0.767026900117847,-1.5415666646863744,-0.6794455078356862,-0.2937056170493443,0.9600306633210456,0
1.1832333950279834,2.302850554285671,1.017014180977279,0.2142879231785222,-1.2601225699198457,1
0.014566070852244591,-0.5828209732140459,0.5422181872879417,-0.8658228402233719,1.642869428426023,0
1.2918871904997302,2.1653321104915806,1.6331379153574217,0.0398348852823478,-0.46725714054528844,1
0.07513723373006106,0.025856068573573587,-1.3121013023363641,-2.186431867934047,0.5046296967268783,0
0.45340067612922197,0.20818294283323724,1.4116990248801957,-0.27642132313556056,1.2704205511113764,1
-0.06981904233280208,-0.7986336919896266,0.46502715229157054,-1.0220270171360228,1.8812962215310405,0
